PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 28,660.0,21979768.456,21979763.729,-2744518.85915,-2743147.0043,-1.02445483208e-08,966552.4270, -5209353.7404, 4146834.6367,4,4,38.7883060591,152.039277868,41.2249411746,278.385109745
GPS 4,690.0,20402398.228,20402394.234,-4038245.61354,-4036264.78967,-6.053596735e-09,646750.1756, -5071127.3469, 4374152.3902,4,4,70.0157098212,231.787166201,41.2249411746,278.385109745
GPS 7,690.0,20605805.058,20605801.039,-3791086.33445,-3789590.31668,-1.86264514923e-09,832214.9003, -4939074.7362, 4492303.0397,4,4,69.6048049949,52.6474310784,41.2249411746,278.385109745
GPS 9,690.0,23339803.479,23339799.911,-974509.729881,-973049.162162,-5.58793544769e-09,31159.7732, -5006413.2370, 4494739.4874,4,4,23.8107814689,279.22644377,41.2249411746,278.385109745
GPS 20,690.0,22983444.835,22983439.823,-1699329.67863,-1698017.9363,-6.98491930962e-09,1191681.9760, -4694437.6253, 4670115.3028,4,4,28.3787135202,55.6904053682,41.2249411746,278.385109745
GPS 24,690.0,23183455.31,23183452.635,-1352877.61129,-1351172.95238,-1.39698386192e-09,277225.9588, -5341239.5399, 4081927.6618,4,4,25.3392086651,228.98822711,41.2249411746,278.385109745
GPS 28,690.0,21997014.113,21997009.325,-2727273.21189,-2725901.36062,-1.02445483208e-08,967850.0035, -5211150.7692, 4144273.3407,4,4,38.550126676,152.12180563,41.2249411746,278.385109745
GPS 4,720.0,20396629.954,20396625.959,-4044013.88155,-4042033.05372,-6.053596735e-09,647395.6119, -5070026.4136, 4375332.9676,4,4,70.2469137572,232.11585723,41.2249411746,278.385109745
GPS 7,720.0,20608750.264,20608746.21,-3788141.11323,-3786645.09461,-1.86264514923e-09,833638.0117, -4939219.5074, 4491879.9866,4,4,69.4921674338,53.2088268861,41.2249411746,278.385109745
GPS 9,720.0,23346935.657,23346932.075,-967377.543957,-965916.976504,-5.58793544769e-09,29525.0289, -5008307.7981, 4492639.3983,4,4,23.7571868581,278.990201602,41.2249411746,278.385109745
GPS 20,720.0,22991907.419,22991902.527,-1690867.08646,-1689555.34078,-6.98491930962e-09,1191756.4822, -4692276.6618, 4672267.5124,4,4,28.2843176983,55.4732823683,41.2249411746,278.385109745
GPS 24,720.0,23166905.959,23166903.306,-1369426.83356,-1367722.15494,-1.39698386192e-09,279592.2193, -5338308.1296, 4085599.3434,4,4,25.5410738395,229.120960393,41.2249411746,278.385109745
GPS 28,720.0,22014327.338,22014322.551,-2709960.01476,-2708588.16325,-1.02445483208e-08,969157.0236, -5212960.8152, 4141690.6806,4,4,38.3120803016,152.203755709,41.2249411746,278.385109745
GPS 4,750.0,20390954.083,20390950.06,-4049689.75894,-4047708.92693,-6.053596735e-09,648042.8306, -5068928.9117, 4376508.6164,4,4,70.4777099306,232.450335763,41.2249411746,278.385109745
GPS 7,750.0,20611743.208,20611739.147,-3785148.16464,-3783652.14191,-1.86264514923e-09,835061.7000, -4939368.1212, 4491452.1050,4,4,69.3784162037,53.7657191736,41.2249411746,278.385109745
GPS 9,750.0,23354166.021,23354162.567,-960147.122539,-958686.548985,-5.58793544769e-09,27869.6311, -5010205.5863, 4490533.4602,4,4,23.702567087,278.754309919,41.2249411746,278.385109745
GPS 20,750.0,23000475.915,23000470.905,-1682298.62536,-1680986.88111,-6.98491930962e-09,1191846.2068, -4690099.3272, 4674430.2766,4,4,28.1888351164,55.2572292306,41.2249411746,278.385109745
GPS 24,750.0,23150404.672,23150402.057,-1385927.96577,-1384223.26421,-1.39698386192e-09,281935.8615, -5335402.2839, 4089232.4622,4,4,25.7429249317,229.254325281,41.2249411746,278.385109745
GPS 28,750.0,22031707.762,22031702.93,-2692579.58973,-2691207.73531,-1.02445483208e-08,970473.6518, -5214784.0373, 4139086.3516,4,4,38.0741683924,152.285131553,41.2249411746,278.385109745
GPS 4,780.0,20385370.49,20385366.449,-4055273.34257,-4053292.50481,-6.053596735e-09,648691.8593, -5067834.8104, 4377679.3735,4,4,70.7080844921,232.790787574,41.2249411746,278.385109745
GPS 5,780.0,24600954.065,24600952.08,-11950.3362776,-10292.3994025,-4.19095158577e-09,-229872.3510, -4435247.3041, 5054064.4579,4,4,10.0999352252,316.825179241,41.2249411746,278.385109745
GPS 7,780.0,20614783.867,20614779.824,-3782107.48811,-3780611.46101,-1.86264514923e-09,836485.9756, -4939520.5793, 4491019.3888,4,4,69.2635674737,54.3181352674,41.2249411746,278.385109745
GPS 9,780.0,23361494.174,23361490.763,-952818.949546,-951358.373397,-5.58793544769e-09,26193.4804, -5012106.7359, 4488421.4887,4,4,23.6469279329,278.518775704,41.2249411746,278.385109745
GPS 20,780.0,23009149.971,23009144.866,-1673624.65764,-1672312.91261,-6.98491930962e-09,1191951.2495, -4687905.3794, 4676603.7745,4,4,28.0922729547,55.0422522579,41.2249411746,278.385109745
GPS 24,780.0,23133951.622,23133949.054,-1402380.89944,-1400676.17859,-1.39698386192e-09,284257.2530, -5332521.6687, 4092827.6238,4,4,25.9447606395,229.388324101,41.2249411746,278.385109745
GPS 28,780.0,22049154.974,22049150.182,-2675132.39179,-2673760.54444,-1.02445483208e-08,971800.0557, -5216620.5968, 4136460.0435,4,4,37.836392394,152.365936531,41.2249411746,278.385109745
GPS 4,810.0,20379878.999,20379874.934,-4060764.83148,-4058783.98954,-6.053596735e-09,649342.7259, -5066744.0796, 4378845.2755,4,4,70.9380230445,233.137406383,41.2249411746,278.385109745
GPS 5,810.0,24581899.739,24581896.975,-31005.0105226,-29347.0551574,-4.19095158577e-09,-221190.3863, -4441486.0366, 5048970.5971,4,4,10.2887883726,316.808205317,41.2249411746,278.385109745
GPS 7,810.0,20617872.169,20617868.138,-3779019.17423,-3777523.14299,-1.86264514923e-09,837910.8490, -4939676.8832, 4490581.8319,4,4,69.1476372242,54.8661036429,41.2249411746,278.385109745
GPS 9,810.0,23368919.568,23368916.182,-945393.561034,-943932.98212,-5.58793544769e-09,24496.4751, -5014011.3811, 4486303.2982,4,4,23.5902752317,278.283605818,41.2249411746,278.385109745
GPS 20,810.0,23017929.088,23017923.896,-1664845.62042,-1663533.86998,-6.98491930962e-09,1192071.7123, -4685694.5725, 4678788.1868,4,4,27.9946384378,54.8283575688,41.2249411746,278.385109745
GPS 24,810.0,23117546.795,23117544.214,-1418785.62944,-1417080.88295,-1.39698386192e-09,286556.7556, -5329665.9545, 4096385.4226,4,4,26.1465796532,229.522959213,41.2249411746,278.385109745
GPS 28,810.0,22066668.399,22066663.547,-2657618.9648,-2656247.11619,-1.02445483208e-08,973136.4050, -5218470.6574, 4133811.4406,4,4,37.5987537413,152.44617394,41.2249411746,278.385109745
GPS 4,840.0,20374478.296,20374474.208,-4066165.53318,-4064184.68962,-6.053596735e-09,649995.4580, -5065656.6894, 4380006.3585,4,4,71.1675106122,233.490394258,41.2249411746,278.385109745
GPS 5,840.0,24562873.595,24562870.489,-50031.3702109,-48373.3747128,-4.19095158577e-09,-212625.7027, -4447642.9036, 5043916.1773,4,4,10.4776543412,316.790400925,41.2249411746,278.385109745
GPS 7,840.0,20621006.885,20621002.849,-3775884.44867,-3774388.4182,-1.86264514923e-09,839336.3309, -4939837.0349, 4490139.4280,4,4,69.0306412444,55.4096538492,41.2249411746,278.385109745
GPS 9,840.0,23376440.48,23376437.099,-937872.629684,-936412.051899,-5.58793544769e-09,22778.5111, -5015919.6569, 4484178.7014,4,4,23.5326148764,278.048806995,41.2249411746,278.385109745
GPS 20,840.0,23026811.613,23026806.44,-1655963.06267,-1654651.30761,-6.98491930962e-09,1192207.6992, -4683466.6569, 4680983.6964,4,4,27.8959388328,54.6155510984,41.2249411746,278.385109745
GPS 24,840.0,23101189.156,23101186.495,-1435143.19401,-1433438.41883,-1.39698386192e-09,288834.7253, -5326834.8162, 4099906.4420,4,4,26.3483806558,229.658233011,41.2249411746,278.385109745
GPS 28,840.0,22084246.442,22084241.539,-2640040.93901,-2638669.09459,-1.02445483208e-08,974482.8723, -5220334.3851, 4131140.2216,4,4,37.3612538586,152.525847001,41.2249411746,278.385109745
GPS 4,870.0,20369167.395,20369163.269,-4071476.45623,-4069495.60899,-6.053596735e-09,650650.0830, -5064572.6103, 4381162.6579,4,4,71.3965316091,233.849962032,41.2249411746,278.385109745
GPS 5,870.0,24543874.975,24543871.767,-69030.0244725,-67372.0057143,-4.19095158577e-09,-204176.9028, -4453719.0899, 5038901.2246,4,4,10.6665305124,316.77176168,41.2249411746,278.385109745
GPS 7,870.0,20624187.093,20624183.035,-3772704.24368,-3771208.21096,-1.86264514923e-09,840762.4321, -4940001.0360, 4489692.1707,4,4,68.9125951298,55.9488164356,41.2249411746,278.385109745
GPS 9,870.0,23384055.567,23384052.175,-930257.548827,-928796.969117,-5.58793544769e-09,21039.4827, -5017831.6983, 4482047.5096,4,4,23.4739528155,277.814385841,41.2249411746,278.385109745
GPS 20,870.0,23035796.393,23035791.218,-1646978.28963,-1645666.53253,-6.98491930962e-09,1192359.3169, -4681221.3793, 4683190.4881,4,4,27.7961814473,54.4038385992,41.2249411746,278.385109745
GPS 24,870.0,23084877.912,23084875.235,-1451454.37069,-1449749.57504,-1.39698386192e-09,291091.5125, -5324027.9331, 4103391.2547,4,4,26.5501623232,229.794147927,41.2249411746,278.385109745
GPS 28,870.0,22101887.652,22101882.769,-2622399.69576,-2621027.85282,-1.02445483208e-08,975839.6330, -5222211.9485, 4128446.0596,4,4,37.1238941598,152.604958867,41.2249411746,278.385109745
GPS 4,900.0,20363946.406,20363942.231,-4076697.46495,-4074716.61162,-6.053596735e-09,651306.6282, -5063491.8134, 4382314.2086,4,4,71.6250698046,234.216329747,41.2249411746,278.385109745
GPS 5,900.0,24524904.618,24524901.381,-88000.4066128,-86342.3581498,-4.19095158577e-09,-195842.5908, -4459715.7730, 5033925.7439,4,4,10.8554142347,316.752283161,41.2249411746,278.385109745
GPS 7,900.0,20627413.032,20627408.951,-3769478.30294,-3767982.26755,-1.86264514923e-09,842189.1637, -4940168.8885, 4489240.0533,4,4,68.7935142794,56.4836228812,41.2249411746,278.385109745
GPS 9,900.0,23391764.562,23391761.154,-922548.545483,-921087.958935,-5.58793544769e-09,19279.2815, -5019747.6411, 4479909.5326,4,4,23.414295052,277.580348834,41.2249411746,278.385109745
GPS 20,900.0,23044883.285,23044878.231,-1637891.39892,-1636579.64193,-6.98491930962e-09,1192526.6743, -4678958.4825, 4685408.7486,4,4,27.6953736273,54.193225642,41.2249411746,278.385109745
GPS 24,900.0,23068613.522,23068610.796,-1467718.74426,-1466013.92812,-1.39698386192e-09,293327.4622, -5321244.9890, 4106840.4227,4,4,26.7519233236,229.930706429,41.2249411746,278.385109745
GPS 28,900.0,22119591.963,22119587.148,-2604695.42286,-2603323.57869,-1.02445483208e-08,977206.8652, -5224103.5186, 4125728.6218,4,4,36.8866760482,152.683512617,41.2249411746,278.385109745
GPS 4,930.0,20358816.291,20358812.08,-4081827.5839,-4079846.72361,-6.053596735e-09,651965.1207, -5062414.2699, 4383461.0449,4,4,71.8531082863,234.58972712,41.2249411746,278.385109745
GPS 5,930.0,24505963.978,24505960.716,-106940.990667,-105282.909857,-4.19095158577e-09,-187621.3731, -4465634.1218, 5028989.7197,4,4,11.044302823,316.731960912,41.2249411746,278.385109745
GPS 7,930.0,20630685.761,20630681.667,-3766205.56766,-3764709.52956,-1.86264514923e-09,843616.5370, -4940340.5942, 4488783.0692,4,4,68.6734138946,57.0141055265,41.2249411746,278.385109745
GPS 9,930.0,23399568.054,23399564.62,-914745.051625,-913284.470171,-5.58793544769e-09,17497.7973, -5021667.6211, 4477764.5785,4,4,23.3536476418,277.346702327,41.2249411746,278.385109745
GPS 20,930.0,23054073.0,23054068.053,-1628701.71518,-1627389.95909,-6.98491930962e-09,1192709.8827, -4676677.7051, 4687638.6667,4,4,27.593522756,53.9837176168,41.2249411746,278.385109745
GPS 24,930.0,23052397.097,23052394.353,-1483935.14499,-1482230.30342,-1.39698386192e-09,295542.9137, -5318485.6721, 4110254.4974,4,4,26.9536623181,230.067911021,41.2249411746,278.385109745
GPS 28,930.0,22137359.893,22137355.138,-2586927.5093,-2585555.67265,-1.02445483208e-08,978584.7496, -5226009.2690, 4122987.5695,4,4,36.6496009167,152.761511263,41.2249411746,278.385109745
GPS 4,960.0,20353776.836,20353772.606,-4086867.03837,-4084886.17402,-6.053596735e-09,652625.5877, -5061339.9515, 4384603.2008,4,4,72.0806294218,234.970394038,41.2249411746,278.385109745
GPS 5,960.0,24487053.359,24487050.05,-125851.544096,-124193.450816,-4.19095158577e-09,-179511.8591, -4471475.2968, 5024093.1175,4,4,11.2331935587,316.71079044,41.2249411746,278.385109745
GPS 7,960.0,20634005.175,20634001.077,-3762886.15467,-3761390.1142,-1.86264514923e-09,845044.5634, -4940516.1552, 4488321.2114,4,4,68.552308977,57.5402975071,41.2249411746,278.385109745
GPS 9,960.0,23407465.446,23407461.989,-906847.650885,-905387.06695,-5.58793544769e-09,15694.9175, -5023591.7750, 4475612.4540,4,4,23.292016692,277.113452542,41.2249411746,278.385109745
GPS 20,960.0,23063365.033,23063360.183,-1619409.67228,-1618097.91432,-6.98491930962e-09,1192909.0557, -4674378.7820, 4689880.4333,4,4,27.4906362511,53.775319734,41.2249411746,278.385109745
GPS 24,960.0,23036228.715,23036225.918,-1500103.52949,-1498398.6687,-1.39698386192e-09,297738.2010, -5315749.6746, 4113634.0201,4,4,27.1553779599,230.205764243,41.2249411746,278.385109745
GPS 28,960.0,22155190.94,22155186.16,-2569096.46752,-2567724.63363,-1.02445483208e-08,979973.4701, -5227929.3760, 4120222.5581,4,4,36.4126701482,152.838957752,41.2249411746,278.385109745
GPS 4,990.0,20348828.02,20348823.758,-4091815.86472,-4089834.99436,-6.053596735e-09,653288.0559, -5060268.8303, 4385740.7096,4,4,72.3076148167,235.358581075,41.2249411746,278.385109745
GPS 5,990.0,24468173.174,24468169.768,-144731.641594,-143073.507258,-4.19095158577e-09,-171512.6620, -4477240.4494, 5019235.8837,4,4,11.422083689,316.688767217,41.2249411746,278.385109745
GPS 7,990.0,20637371.315,20637367.234,-3759520.00897,-3758023.96653,-1.86264514923e-09,846473.2546, -4940695.5735, 4487854.4729,4,4,68.4302143276,58.06223269,41.2249411746,278.385109745
GPS 9,990.0,23415456.382,23415452.82,-898856.767617,-897396.17835,-5.58793544769e-09,13870.5274, -5025520.2397, 4473452.9638,4,4,23.2294083604,276.880605573,41.2249411746,278.385109745
GPS 20,990.0,23072759.079,23072754.106,-1610015.62284,-1608703.85782,-6.98491930962e-09,1193124.3097, -4672061.4437, 4692134.2414,4,4,27.3867215637,53.5680370253,41.2249411746,278.385109745
GPS 24,990.0,23020108.484,23020105.626,-1516223.73772,-1514518.86108,-1.39698386192e-09,299913.6529, -5313036.6933, 4116979.5223,4,4,27.3570688949,230.344268675,41.2249411746,278.385109745
GPS 28,990.0,22173084.713,22173079.933,-2551202.71179,-2549830.88315,-1.02445483208e-08,981373.2133, -5229864.0182, 4117433.2367,4,4,36.1758851152,152.91585496,41.2249411746,278.385109745
GPS 4,1020.0,20343970.32,20343966.038,-4096673.55524,-4094692.67935,-6.053596735e-09,653952.5523, -5059200.8789, 4386873.6040,4,4,72.5340452708,235.754550039,41.2249411746,278.385109745
GPS 5,1020.0,24449324.489,24449320.982,-163580.264137,-161922.109912,-4.19095158577e-09,-163622.3997, -4482930.7213, 5014417.9472,4,4,11.6109704266,316.665886678,41.2249411746,278.385109745
GPS 7,1020.0,20640784.887,20640780.821,-3756106.43563,-3754610.39079,-1.86264514923e-09,847902.6225, -4940878.8511, 4487382.8466,4,4,68.3071445455,58.5799456126,41.2249411746,278.385109745
GPS 9,1020.0,23423540.975,23423537.417,-890772.213049,-889311.624389,-5.58793544769e-09,12024.5100, -5027453.1527, 4471285.9112,4,4,23.1658288531,276.648167386,41.2249411746,278.385109745
GPS 20,1020.0,23082255.426,23082250.264,-1600519.24755,-1599207.47821,-6.98491930962e-09,1193355.7633, -4669725.4166, 4694400.2861,4,4,27.2817861761,53.3618743452,41.2249411746,278.385109745
GPS 24,1020.0,23004037.307,23004034.4,-1532294.89908,-1530590.00823,-1.39698386192e-09,302069.5929, -5310346.4292, 4120291.5254,4,4,27.558733761,230.483426932,41.2249411746,278.385109745
GPS 28,1020.0,22191041.434,22191036.603,-2533246.04859,-2531874.22435,-1.02445483208e-08,982784.1690, -5231813.3770, 4114619.2481,4,4,35.9392471803,152.992205704,41.2249411746,278.385109745
GPS 4,1050.0,20339204.17,20339199.88,-4101439.6892,-4099458.80945,-6.053596735e-09,654619.1033, -5058136.0700, 4388001.9163,4,4,72.7599007307,236.158574549,41.2249411746,278.385109745
GPS 5,1050.0,24430508.177,24430504.592,-182396.477194,-180738.294882,-4.19095158577e-09,-155839.6951, -4488547.2447, 5009639.2198,4,4,11.7998509495,316.642144223,41.2249411746,278.385109745
GPS 7,1050.0,20644246.32,20644242.255,-3752644.99734,-3751148.95132,-1.86264514923e-09,849332.6792, -4941065.9904, 4486906.3250,4,4,68.1831140273,59.093471423,41.2249411746,278.385109745
GPS 9,1050.0,23431719.196,23431715.668,-882593.975955,-881133.389435,-5.58793544769e-09,10156.7463, -5029390.6518, 4469111.0977,4,4,23.1012844237,276.416143816,41.2249411746,278.385109745
GPS 20,1050.0,23091854.14,23091848.797,-1590920.47199,-1589608.70346,-6.98491930962e-09,1193603.5378, -4667370.4230, 4696678.7648,4,4,27.1758376,53.1568363716,41.2249411746,278.385109745
GPS 24,1050.0,22988015.745,22988012.769,-1548316.44213,-1546611.53699,-1.39698386192e-09,304206.3392, -5307678.5874, 4123570.5410,4,4,27.7603711886,230.623241671,41.2249411746,278.385109745
GPS 28,1050.0,22209061.121,22209056.329,-2515226.39077,-2513854.56958,-1.02445483208e-08,984206.5297, -5233777.6365, 4111780.2288,4,4,35.7027576958,153.068012735,41.2249411746,278.385109745
GPS 4,1080.0,20334529.458,20334525.162,-4106114.37887,-4104133.49332,-6.053596735e-09,655287.7356, -5057074.3768, 4389125.6785,4,4,72.9851602394,236.57094064,41.2249411746,278.385109745
GPS 5,1080.0,24411724.789,24411721.047,-201179.805221,-199521.599877,-4.19095158577e-09,-148163.1773, -4494091.1413, 5004899.5971,4,4,11.9887224004,316.617535216,41.2249411746,278.385109745
GPS 7,1080.0,20647755.712,20647751.652,-3749135.60218,-3747639.55336,-1.86264514923e-09,850763.4368, -4941256.9934, 4486424.9008,4,4,68.0581369668,59.6028458237,41.2249411746,278.385109745
GPS 9,1080.0,23439990.716,23439987.154,-874322.489823,-872861.899393,-5.58793544769e-09,8267.1149, -5031332.8755, 4466928.3228,4,4,23.0357813718,276.184540571,41.2249411746,278.385109745
GPS 20,1080.0,23101554.974,23101549.612,-1581219.61339,-1579907.83956,-6.98491930962e-09,1193867.7570, -4664996.1806, 4698969.8770,4,4,27.0688833749,52.9529276077,41.2249411746,278.385109745
GPS 24,1080.0,22972043.966,22972040.997,-1564288.16859,-1562583.24833,-1.39698386192e-09,306324.2052, -5305032.8772, 4126817.0717,4,4,27.9619798001,230.763715584,41.2249411746,278.385109745
GPS 28,1080.0,22227143.378,22227138.609,-2497144.16267,-2495772.34448,-1.02445483208e-08,985640.4912, -5235756.9834, 4108915.8088,4,4,35.4664180043,153.143278743,41.2249411746,278.385109745
GPS 4,1110.0,20329945.278,20329940.982,-4110698.5268,-4108717.63674,-6.053596735e-09,655958.4755, -5056015.7730, 4390244.9217,4,4,73.2098018831,236.991947403,41.2249411746,278.385109745
GPS 5,1110.0,24392973.781,24392970.122,-219930.705874,-218272.482059,-4.19095158577e-09,-140591.4818, -4499563.5226, 5000198.9592,4,4,12.1775818866,316.592054982,41.2249411746,278.385109745
GPS 7,1110.0,20651312.254,20651308.18,-3745579.05892,-3744083.00866,-1.86264514923e-09,852194.9080, -4941451.8626, 4485938.5661,4,4,67.9322273545,60.1081050172,41.2249411746,278.385109745
GPS 9,1110.0,23448354.108,23448350.563,-865959.083665,-864498.494732,-5.58793544769e-09,6355.4923, -5033279.9630, 4464737.3845,4,4,22.9693260418,275.953363228,41.2249411746,278.385109745
GPS 20,1110.0,23111356.742,23111351.477,-1571417.8472,-1570106.06849,-6.98491930962e-09,1194148.5472, -4662602.4026, 4701273.8245,4,4,26.9609310661,52.750152383,41.2249411746,278.385109745
GPS 24,1110.0,22956121.283,22956118.378,-1580210.74922,-1578505.81017,-1.39698386192e-09,308423.4992, -5302409.0121, 4130031.6105,4,4,28.16355821,230.904851405,41.2249411746,278.385109745
GPS 28,1110.0,22245286.93,22245282.14,-2479000.63318,-2477628.81481,-1.02445483208e-08,987086.2525, -5237751.6073, 4106025.6113,4,4,35.2302294385,153.218006355,41.2249411746,278.385109745
